geo_code1,geo_code2,all,from_home,train,bus,car_driver,car_passenger,bicycle,foot,other
S02001666,S02001651,5,0,0,5,0,0,0,0,0
S02001666,S02001652,15,0,0,5,2,0,2,5,1
S02001666,S02001653,16,0,0,8,5,2,1,0,0
S02001666,S02001654,4,0,0,2,2,0,0,0,0
S02001666,S02001655,13,0,0,10,2,0,0,0,1
S02001666,S02001656,17,0,0,12,4,1,0,0,0
S02001666,S02001657,8,0,0,7,1,0,0,0,0
S02001666,S02001658,10,0,0,9,1,0,0,0,0
S02001666,S02001659,44,0,0,22,9,1,3,8,1
S02001666,S02001660,57,0,0,38,11,2,1,4,1
S02001666,S02001661,2,0,0,0,1,0,0,1,0
S02001666,S02001662,9,0,0,1,5,0,0,3,0
S02001666,S02001663,124,0,0,35,25,13,8,43,0
S02001666,S02001664,11,0,0,3,1,2,0,5,0
S02001666,S02001665,11,0,0,1,2,0,0,8,0
S02001666,S02001666,32,0,0,10,3,0,1,18,0
S02001666,S02001667,33,0,0,1,6,2,0,24,0
S02001666,S02001668,1,0,0,0,1,0,0,0,0
S02001666,S02001669,8,0,0,2,4,0,0,2,0
S02001666,S02001670,76,0,0,9,21,0,1,44,1
S02001666,S02001671,23,0,0,0,7,0,0,16,0
S02001666,S02001672,15,0,0,7,6,2,0,0,0
S02001666,S02001673,7,0,0,4,1,0,1,1,0
S02001666,S02001675,2,0,0,1,0,1,0,0,0
S02001666,S02001677,8,0,0,4,4,0,0,0,0
S02001666,S02001678,2,0,0,2,0,0,0,0,0
S02001666,S02001679,12,0,0,6,3,1,2,0,0
S02001666,S02001681,3,0,0,3,0,0,0,0,0
S02001666,S02001682,52,0,0,22,24,2,1,2,1
S02001666,S02001683,33,0,0,9,21,2,1,0,0
S02001666,S02001684,5,0,0,1,4,0,0,0,0
S02001666,S02001685,1,0,0,0,1,0,0,0,0
S02001667,S02001576,2,0,0,0,2,0,0,0,0
S02001667,S02001577,20,0,0,3,11,4,1,1,0
S02001667,S02001579,2,0,0,0,2,0,0,0,0
S02001667,S02001581,4,0,0,1,3,0,0,0,0
S02001667,S02001582,1,0,0,0,1,0,0,0,0
S02001667,S02001583,5,0,0,0,4,1,0,0,0
S02001667,S02001584,7,0,0,1,5,1,0,0,0
S02001667,S02001585,2,0,0,0,2,0,0,0,0
S02001667,S02001586,22,0,0,6,12,0,3,1,0
S02001667,S02001587,2,0,0,0,2,0,0,0,0
S02001667,S02001588,11,0,0,2,9,0,0,0,0
S02001667,S02001589,17,0,0,6,11,0,0,0,0
S02001667,S02001590,9,0,0,2,5,0,2,0,0
S02001667,S02001591,9,0,0,1,4,4,0,0,0
S02001667,S02001592,2,0,0,0,2,0,0,0,0
S02001667,S02001593,10,0,0,5,5,0,0,0,0
S02001667,S02001594,3,0,0,2,1,0,0,0,0
S02001667,S02001595,2,0,0,0,2,0,0,0,0
S02001667,S02001596,3,0,0,0,3,0,0,0,0
S02001667,S02001597,2,0,0,2,0,0,0,0,0
S02001667,S02001598,3,0,0,2,1,0,0,0,0
S02001667,S02001599,6,0,0,2,4,0,0,0,0
S02001667,S02001601,2,0,0,0,1,0,0,0,1
S02001667,S02001602,3,0,0,0,3,0,0,0,0
S02001667,S02001605,1,0,0,0,1,0,0,0,0
S02001667,S02001606,1,0,0,1,0,0,0,0,0
S02001667,S02001607,3,0,0,1,2,0,0,0,0
S02001667,S02001608,1,0,0,0,1,0,0,0,0
S02001667,S02001609,16,0,0,4,8,1,3,0,0
S02001667,S02001610,1,0,0,0,1,0,0,0,0
S02001667,S02001611,10,0,0,3,7,0,0,0,0
S02001667,S02001612,7,0,0,3,3,0,1,0,0
S02001667,S02001613,13,0,0,7,5,0,1,0,0
S02001667,S02001615,11,0,0,5,5,0,1,0,0
S02001667,S02001616,17,0,0,2,11,0,2,2,0
S02001667,S02001617,7,0,0,6,1,0,0,0,0
S02001667,S02001618,3,0,0,1,2,0,0,0,0
S02001667,S02001619,14,0,0,7,2,4,0,1,0
S02001667,S02001620,135,0,0,86,12,8,9,18,2
S02001667,S02001621,37,0,0,22,6,2,1,6,0
S02001667,S02001622,205,0,0,137,31,4,9,21,3
S02001667,S02001623,25,0,0,14,10,0,1,0,0
S02001667,S02001624,4,0,0,3,0,0,1,0,0
S02001667,S02001625,6,0,0,1,5,0,0,0,0
S02001667,S02001626,6,0,0,4,2,0,0,0,0
S02001667,S02001627,37,0,0,14,22,0,1,0,0
S02001667,S02001628,2,0,0,0,2,0,0,0,0
S02001667,S02001629,2,0,0,0,2,0,0,0,0
S02001667,S02001630,5,0,0,1,4,0,0,0,0
S02001667,S02001631,6,0,0,5,1,0,0,0,0
S02001667,S02001632,17,0,0,4,10,1,0,1,1
S02001667,S02001633,7,0,0,0,3,3,0,1,0
S02001667,S02001635,1,0,0,1,0,0,0,0,0
S02001667,S02001636,2,0,0,0,2,0,0,0,0
S02001667,S02001637,1,0,0,1,0,0,0,0,0
S02001667,S02001638,2,0,0,0,2,0,0,0,0
S02001667,S02001639,8,0,0,2,4,2,0,0,0
S02001667,S02001640,62,0,0,11,39,4,5,3,0
S02001667,S02001641,22,0,0,6,13,2,1,0,0
S02001667,S02001642,25,0,0,13,5,5,0,2,0
S02001667,S02001643,37,0,0,13,18,2,1,3,0
S02001667,S02001644,18,0,0,8,8,2,0,0,0
S02001667,S02001645,11,0,0,2,6,0,2,1,0
S02001667,S02001646,2,0,0,0,2,0,0,0,0
S02001667,S02001647,16,0,0,6,7,1,2,0,0
S02001667,S02001648,5,0,0,0,4,1,0,0,0
S02001667,S02001649,28,0,0,4,18,1,2,3,0
S02001667,S02001650,33,0,0,3,15,1,0,14,0
S02001667,S02001651,37,0,0,0,11,1,0,25,0
S02001667,S02001652,28,0,0,5,6,0,2,15,0
S02001667,S02001653,31,0,0,8,14,1,3,5,0
S02001667,S02001654,7,0,0,1,5,0,0,1,0
S02001667,S02001655,37,0,0,13,13,0,3,8,0
S02001667,S02001656,56,0,0,22,14,2,3,15,0
S02001667,S02001657,23,0,0,7,6,1,1,8,0
S02001667,S02001658,26,0,0,6,7,1,2,10,0
S02001667,S02001659,33,0,0,6,11,1,1,14,0
S02001667,S02001660,96,0,0,43,21,9,6,16,1
S02001667,S02001661,6,0,0,2,3,0,1,0,0
S02001667,S02001662,6,0,0,3,0,1,2,0,0
S02001667,S02001663,166,0,0,26,45,15,12,64,4
S02001667,S02001664,8,0,0,1,5,0,0,2,0
S02001667,S02001665,9,0,0,1,2,3,0,3,0
S02001667,S02001666,17,0,0,0,11,1,0,5,0
S02001667,S02001667,66,0,0,2,16,1,2,45,0
S02001667,S02001668,16,0,0,0,4,0,0,12,0
S02001667,S02001669,33,0,0,0,18,0,0,15,0
S02001667,S02001670,66,0,0,16,23,5,3,19,0
S02001667,S02001671,7,0,0,1,3,0,0,3,0
S02001667,S02001672,6,0,0,2,2,0,1,1,0
S02001667,S02001673,3,0,0,0,2,1,0,0,0
S02001667,S02001675,7,0,0,1,5,0,1,0,0
S02001667,S02001677,2,0,0,1,0,1,0,0,0
S02001667,S02001678,1,0,0,1,0,0,0,0,0
S02001667,S02001679,18,0,0,7,10,0,1,0,0
S02001667,S02001681,3,0,0,2,1,0,0,0,0
S02001667,S02001682,106,0,0,25,76,2,3,0,0
S02001667,S02001683,47,0,0,14,31,1,0,0,1
S02001667,S02001684,11,0,0,0,10,1,0,0,0
S02001667,S02001685,3,0,0,0,3,0,0,0,0
S02001668,S02001577,5,0,0,0,5,0,0,0,0
S02001668,S02001578,2,0,0,0,2,0,0,0,0
S02001668,S02001580,1,0,0,1,0,0,0,0,0
S02001668,S02001581,2,0,0,0,0,2,0,0,0
S02001668,S02001583,2,0,0,0,2,0,0,0,0
S02001668,S02001584,3,0,0,1,1,1,0,0,0
S02001668,S02001586,16,0,0,7,8,1,0,0,0
S02001668,S02001587,4,0,0,3,0,0,1,0,0
S02001668,S02001588,1,0,0,1,0,0,0,0,0
S02001668,S02001589,5,0,0,3,1,0,1,0,0
S02001668,S02001590,2,0,0,0,2,0,0,0,0
S02001668,S02001591,5,0,0,1,4,0,0,0,0
S02001668,S02001593,7,0,0,4,2,0,0,1,0
S02001668,S02001598,1,0,0,1,0,0,0,0,0
S02001668,S02001599,2,0,0,2,0,0,0,0,0
S02001668,S02001602,3,0,0,0,3,0,0,0,0
S02001668,S02001605,1,0,0,0,1,0,0,0,0
S02001668,S02001606,2,0,0,1,1,0,0,0,0
S02001668,S02001609,6,0,0,2,2,0,1,1,0
S02001668,S02001611,6,0,0,6,0,0,0,0,0
S02001668,S02001612,5,0,0,4,1,0,0,0,0
S02001668,S02001613,5,0,0,4,1,0,0,0,0
S02001668,S02001614,1,0,0,0,1,0,0,0,0
S02001668,S02001615,7,0,0,5,1,0,0,1,0
S02001668,S02001616,11,0,0,8,2,0,1,0,0
S02001668,S02001619,6,0,0,4,0,0,2,0,0
S02001668,S02001620,31,0,1,19,0,3,3,5,0
S02001668,S02001621,16,0,0,9,2,3,1,1,0
S02001668,S02001622,75,0,1,45,12,4,8,5,0
S02001668,S02001623,14,0,0,6,5,0,3,0,0
S02001668,S02001624,6,0,0,0,6,0,0,0,0
S02001668,S02001625,3,0,0,0,3,0,0,0,0
S02001668,S02001627,14,0,0,11,2,0,1,0,0
S02001668,S02001628,3,0,0,3,0,0,0,0,0
S02001668,S02001629,5,0,0,5,0,0,0,0,0
S02001668,S02001630,5,0,0,2,3,0,0,0,0
S02001668,S02001631,2,0,0,0,1,1,0,0,0
S02001668,S02001632,8,0,0,2,2,1,2,0,1
S02001668,S02001633,2,0,0,2,0,0,0,0,0
S02001668,S02001634,4,0,0,3,1,0,0,0,0
S02001668,S02001636,3,0,0,2,1,0,0,0,0
S02001668,S02001637,1,0,0,1,0,0,0,0,0
S02001668,S02001638,2,0,0,2,0,0,0,0,0
S02001668,S02001640,38,0,0,11,20,3,1,3,0
S02001668,S02001641,14,0,0,9,4,0,1,0,0
S02001668,S02001642,15,0,0,4,9,2,0,0,0
S02001668,S02001643,17,0,0,8,6,0,1,2,0
S02001668,S02001644,2,0,0,1,1,0,0,0,0
S02001668,S02001645,3,0,0,2,0,0,0,0,1
S02001668,S02001646,1,0,0,1,0,0,0,0,0
S02001668,S02001647,4,0,0,2,0,1,1,0,0
S02001668,S02001648,1,0,0,0,1,0,0,0,0
S02001668,S02001649,11,0,0,4,6,0,1,0,0
S02001668,S02001650,4,0,0,2,2,0,0,0,0
S02001668,S02001651,14,0,0,0,2,0,0,12,0
S02001668,S02001652,10,0,0,2,6,1,1,0,0
S02001668,S02001653,22,0,0,14,5,1,1,1,0
S02001668,S02001654,3,0,0,0,1,0,2,0,0
S02001668,S02001655,27,0,0,11,11,1,1,3,0
S02001668,S02001656,9,0,0,7,0,0,2,0,0
S02001668,S02001657,3,0,0,1,2,0,0,0,0
S02001668,S02001658,8,0,0,3,1,2,0,2,0
S02001668,S02001659,14,0,0,6,3,0,2,3,0
S02001668,S02001660,19,0,0,15,4,0,0,0,0
S02001668,S02001661,1,0,0,0,0,0,1,0,0
S02001668,S02001662,9,0,0,4,4,1,0,0,0
S02001668,S02001663,46,0,0,21,6,0,3,16,0
S02001668,S02001664,1,0,0,1,0,0,0,0,0
S02001668,S02001665,4,0,0,1,1,0,1,1,0
S02001668,S02001666,7,0,0,1,3,0,1,2,0
S02001668,S02001667,25,0,0,1,3,1,0,20,0
S02001668,S02001668,23,0,0,7,5,0,2,9,0
S02001668,S02001669,11,0,0,1,3,0,0,7,0
S02001668,S02001670,41,0,0,9,7,1,3,21,0
S02001668,S02001671,9,0,0,4,0,0,0,5,0
S02001668,S02001672,1,0,0,0,1,0,0,0,0
S02001668,S02001675,1,0,0,1,0,0,0,0,0
S02001668,S02001676,3,0,0,0,3,0,0,0,0
S02001668,S02001677,1,0,0,0,1,0,0,0,0
S02001668,S02001679,7,0,0,2,4,0,1,0,0
S02001668,S02001681,1,0,0,0,0,0,0,1,0
S02001668,S02001682,19,0,0,10,8,1,0,0,0
S02001668,S02001683,9,0,0,3,6,0,0,0,0
S02001668,S02001684,4,0,0,0,2,1,1,0,0
S02001668,S02001685,2,0,0,0,2,0,0,0,0
S02001669,S02001577,10,0,0,2,7,1,0,0,0
S02001669,S02001581,4,0,0,1,2,1,0,0,0
S02001669,S02001582,1,0,0,0,1,0,0,0,0
S02001669,S02001583,1,0,0,0,1,0,0,0,0
S02001669,S02001584,10,0,0,4,6,0,0,0,0
S02001669,S02001586,27,0,0,10,13,2,2,0,0
S02001669,S02001587,9,0,0,2,7,0,0,0,0
S02001669,S02001588,6,0,0,2,2,0,0,1,1
S02001669,S02001589,3,0,0,0,3,0,0,0,0
S02001669,S02001590,9,0,0,4,5,0,0,0,0
S02001669,S02001591,3,0,0,2,1,0,0,0,0
S02001669,S02001592,1,0,0,1,0,0,0,0,0
S02001669,S02001593,8,0,0,1,7,0,0,0,0
S02001669,S02001594,5,0,0,2,3,0,0,0,0
S02001669,S02001596,5,0,0,0,5,0,0,0,0
S02001669,S02001599,1,0,0,0,1,0,0,0,0
S02001669,S02001602,2,0,0,0,2,0,0,0,0
S02001669,S02001604,5,0,0,4,1,0,0,0,0
S02001669,S02001605,1,0,0,1,0,0,0,0,0
S02001669,S02001606,5,0,0,1,4,0,0,0,0
S02001669,S02001607,1,0,0,1,0,0,0,0,0
S02001669,S02001609,6,0,0,2,3,1,0,0,0
S02001669,S02001610,3,0,0,3,0,0,0,0,0
S02001669,S02001611,4,0,0,3,1,0,0,0,0
S02001669,S02001612,5,0,0,2,2,0,1,0,0
S02001669,S02001613,5,0,0,0,2,3,0,0,0
S02001669,S02001615,4,0,0,2,2,0,0,0,0
S02001669,S02001616,10,0,0,5,3,0,2,0,0
S02001669,S02001617,4,0,0,3,1,0,0,0,0
S02001669,S02001618,6,0,0,1,5,0,0,0,0
S02001669,S02001619,6,0,0,5,1,0,0,0,0
S02001669,S02001620,49,0,1,30,8,3,2,5,0
S02001669,S02001621,23,0,0,19,2,0,2,0,0
S02001669,S02001622,121,0,0,90,18,1,4,5,3
S02001669,S02001623,14,0,0,11,1,0,1,1,0
S02001669,S02001624,3,0,0,1,0,2,0,0,0
S02001669,S02001625,1,0,0,0,1,0,0,0,0
S02001669,S02001626,3,0,0,1,1,0,0,1,0
S02001669,S02001627,20,0,0,14,4,0,1,0,1
S02001669,S02001628,1,0,0,0,1,0,0,0,0
S02001669,S02001629,1,0,0,0,1,0,0,0,0
S02001669,S02001630,3,0,0,3,0,0,0,0,0
S02001669,S02001631,5,0,0,2,2,0,1,0,0
S02001669,S02001632,20,0,0,5,15,0,0,0,0
S02001669,S02001633,1,0,0,1,0,0,0,0,0
S02001669,S02001634,2,0,0,0,2,0,0,0,0
S02001669,S02001636,2,0,0,0,1,0,1,0,0
S02001669,S02001638,2,0,0,1,1,0,0,0,0
S02001669,S02001640,48,0,0,17,20,5,6,0,0
S02001669,S02001641,10,0,0,4,4,0,1,1,0
S02001669,S02001642,21,0,0,8,8,1,3,1,0
S02001669,S02001643,12,0,0,4,4,3,1,0,0
S02001669,S02001644,12,0,0,5,4,2,1,0,0
S02001669,S02001645,2,0,0,0,2,0,0,0,0
S02001669,S02001646,5,0,0,2,3,0,0,0,0
S02001669,S02001647,9,0,0,1,7,0,1,0,0
S02001669,S02001648,1,0,0,1,0,0,0,0,0
S02001669,S02001649,18,0,0,4,11,0,0,3,0
S02001669,S02001650,7,0,0,2,4,0,0,1,0
S02001669,S02001651,15,0,0,2,4,0,0,9,0
S02001669,S02001652,14,0,0,3,5,2,0,4,0
S02001669,S02001653,15,0,0,5,5,1,2,2,0
S02001669,S02001654,1,0,0,1,0,0,0,0,0
S02001669,S02001655,22,0,0,14,7,1,0,0,0
S02001669,S02001656,31,0,0,21,7,0,1,2,0
S02001669,S02001657,8,0,0,5,2,0,1,0,0
S02001669,S02001658,28,0,0,16,2,1,0,9,0
S02001669,S02001659,15,0,0,4,6,2,0,3,0
S02001669,S02001660,72,0,2,53,12,1,4,0,0
S02001669,S02001662,12,0,0,5,3,0,2,2,0
S02001669,S02001663,95,0,0,45,32,5,3,9,1
S02001669,S02001664,1,0,0,0,1,0,0,0,0
S02001669,S02001665,2,0,0,1,1,0,0,0,0
S02001669,S02001666,4,0,0,1,2,0,0,1,0
S02001669,S02001667,22,0,0,3,4,0,3,12,0
S02001669,S02001668,10,0,0,0,1,0,0,9,0
S02001669,S02001669,27,0,0,2,12,1,1,10,1
S02001669,S02001670,79,0,0,10,17,2,0,50,0
S02001669,S02001671,2,0,0,0,0,0,0,2,0
S02001669,S02001672,3,0,0,1,1,0,0,1,0
S02001669,S02001673,5,0,0,2,2,0,0,1,0
S02001669,S02001675,2,0,0,1,1,0,0,0,0
S02001669,S02001676,1,0,0,0,1,0,0,0,0
S02001669,S02001677,3,0,0,1,2,0,0,0,0
S02001669,S02001678,1,0,0,1,0,0,0,0,0
S02001669,S02001679,6,0,0,4,1,0,0,1,0
S02001669,S02001681,3,0,0,1,2,0,0,0,0
S02001669,S02001682,52,0,0,12,38,2,0,0,0
S02001669,S02001683,23,0,0,7,13,1,0,0,2
S02001669,S02001684,10,0,0,3,7,0,0,0,0
S02001669,S02001685,6,0,0,1,4,1,0,0,0
S02001670,S02001576,2,0,0,0,2,0,0,0,0
S02001670,S02001577,10,0,0,5,3,1,1,0,0
S02001670,S02001579,1,0,0,0,1,0,0,0,0
S02001670,S02001581,6,0,0,0,6,0,0,0,0
S02001670,S02001583,3,0,0,1,1,1,0,0,0
S02001670,S02001584,7,0,0,4,3,0,0,0,0
S02001670,S02001585,1,0,0,1,0,0,0,0,0
S02001670,S02001586,24,0,0,8,16,0,0,0,0
S02001670,S02001587,5,0,0,2,3,0,0,0,0
S02001670,S02001588,7,0,0,2,5,0,0,0,0
S02001670,S02001589,6,0,0,4,2,0,0,0,0
S02001670,S02001590,3,0,0,0,3,0,0,0,0
S02001670,S02001591,8,0,0,2,4,2,0,0,0
S02001670,S02001592,3,0,0,0,3,0,0,0,0
S02001670,S02001593,8,0,0,7,1,0,0,0,0
S02001670,S02001594,5,0,0,3,2,0,0,0,0
S02001670,S02001596,1,0,0,0,0,0,0,1,0
S02001670,S02001597,3,0,0,3,0,0,0,0,0
S02001670,S02001598,3,0,0,2,1,0,0,0,0
S02001670,S02001600,1,0,0,0,1,0,0,0,0
S02001670,S02001601,1,0,0,0,1,0,0,0,0
S02001670,S02001602,2,0,0,0,2,0,0,0,0
S02001670,S02001603,2,0,0,1,0,0,0,1,0
S02001670,S02001604,1,0,0,1,0,0,0,0,0
S02001670,S02001606,3,0,0,3,0,0,0,0,0
S02001670,S02001608,1,0,0,0,1,0,0,0,0
S02001670,S02001609,10,0,0,3,7,0,0,0,0
S02001670,S02001610,1,0,0,1,0,0,0,0,0
S02001670,S02001611,13,0,0,4,4,2,1,2,0
S02001670,S02001612,7,0,0,4,2,0,1,0,0
S02001670,S02001613,5,0,0,0,4,1,0,0,0
S02001670,S02001614,5,0,0,3,2,0,0,0,0
S02001670,S02001615,12,0,0,7,5,0,0,0,0
S02001670,S02001616,18,0,0,12,5,0,1,0,0
S02001670,S02001617,3,0,0,2,1,0,0,0,0
S02001670,S02001618,1,0,0,1,0,0,0,0,0
S02001670,S02001619,12,0,0,6,2,0,4,0,0
S02001670,S02001620,54,0,0,35,9,6,2,0,2
S02001670,S02001621,21,0,0,8,10,1,2,0,0
S02001670,S02001622,106,0,0,72,15,6,5,3,5
S02001670,S02001623,15,0,0,5,8,1,0,1,0
S02001670,S02001624,3,0,0,0,3,0,0,0,0
S02001670,S02001625,2,0,0,1,1,0,0,0,0
S02001670,S02001626,5,0,0,0,4,0,1,0,0
S02001670,S02001627,21,0,0,10,11,0,0,0,0
S02001670,S02001629,1,0,0,0,1,0,0,0,0
S02001670,S02001630,5,0,0,1,4,0,0,0,0
S02001670,S02001631,4,0,0,1,1,2,0,0,0
S02001670,S02001632,19,0,0,5,12,2,0,0,0
S02001670,S02001633,4,0,0,2,2,0,0,0,0
S02001670,S02001634,2,0,0,0,2,0,0,0,0
S02001670,S02001636,1,0,0,0,0,0,0,1,0
S02001670,S02001637,3,0,0,1,2,0,0,0,0
S02001670,S02001640,44,0,0,21,16,5,1,1,0
S02001670,S02001641,3,0,0,1,2,0,0,0,0
S02001670,S02001642,22,0,0,8,12,2,0,0,0
S02001670,S02001643,23,0,0,14,8,1,0,0,0
S02001670,S02001644,6,0,0,1,5,0,0,0,0
S02001670,S02001645,11,0,0,3,3,1,2,2,0
S02001670,S02001646,1,0,0,1,0,0,0,0,0
S02001670,S02001647,12,0,0,7,4,1,0,0,0
S02001670,S02001648,3,0,0,0,3,0,0,0,0
S02001670,S02001649,15,0,0,5,6,2,1,1,0
S02001670,S02001650,13,0,0,7,6,0,0,0,0
S02001670,S02001651,14,0,0,4,4,1,0,5,0
S02001670,S02001652,8,0,0,6,2,0,0,0,0
S02001670,S02001653,13,0,0,6,6,0,0,0,1
S02001670,S02001654,1,0,0,1,0,0,0,0,0
S02001670,S02001655,21,0,0,9,11,1,0,0,0
S02001670,S02001656,34,0,0,23,8,1,1,1,0
S02001670,S02001657,9,0,0,7,2,0,0,0,0
S02001670,S02001658,24,0,0,17,5,1,1,0,0
S02001670,S02001659,28,0,0,8,12,1,0,7,0
S02001670,S02001660,81,0,0,61,10,7,1,1,1
S02001670,S02001661,1,0,0,0,0,0,0,1,0
S02001670,S02001662,8,0,0,4,3,1,0,0,0
S02001670,S02001663,117,0,0,47,29,10,5,25,1
S02001670,S02001664,5,0,0,2,3,0,0,0,0
S02001670,S02001665,4,0,0,1,2,0,0,1,0
S02001670,S02001666,20,0,0,2,2,1,0,14,1
S02001670,S02001667,26,0,0,2,2,1,3,18,0
S02001670,S02001668,12,0,0,4,5,0,0,3,0
S02001670,S02001669,9,0,0,0,4,2,0,3,0
S02001670,S02001670,111,0,0,12,12,4,0,83,0
S02001670,S02001671,23,0,0,1,7,0,0,14,1
S02001670,S02001672,13,0,0,3,5,2,1,2,0
S02001670,S02001673,6,0,0,0,6,0,0,0,0
S02001670,S02001675,4,0,0,0,2,0,0,2,0
S02001670,S02001677,4,0,0,1,3,0,0,0,0
S02001670,S02001678,1,0,0,1,0,0,0,0,0
S02001670,S02001679,4,0,0,1,3,0,0,0,0
S02001670,S02001681,1,0,0,1,0,0,0,0,0
S02001670,S02001682,77,0,1,23,44,6,3,0,0
S02001670,S02001683,34,0,0,5,26,1,1,0,1
S02001670,S02001684,11,0,0,0,9,2,0,0,0
S02001670,S02001685,4,0,0,0,4,0,0,0,0
S02001671,S02001576,1,0,0,0,1,0,0,0,0
S02001671,S02001577,5,0,0,2,1,2,0,0,0
S02001671,S02001580,1,0,0,0,1,0,0,0,0
S02001671,S02001581,7,0,0,5,1,0,0,1,0
S02001671,S02001583,8,0,0,1,5,1,1,0,0
S02001671,S02001584,7,0,0,6,1,0,0,0,0
S02001671,S02001585,1,0,0,0,1,0,0,0,0
S02001671,S02001586,18,0,0,6,9,3,0,0,0
S02001671,S02001587,11,0,0,7,4,0,0,0,0
S02001671,S02001588,1,0,0,0,0,0,1,0,0
S02001671,S02001589,7,0,0,1,6,0,0,0,0
S02001671,S02001590,13,0,0,7,4,1,0,0,1
S02001671,S02001591,6,0,0,2,4,0,0,0,0
S02001671,S02001592,3,0,0,0,3,0,0,0,0
S02001671,S02001593,2,0,0,1,1,0,0,0,0
S02001671,S02001594,2,0,0,0,1,0,1,0,0
S02001671,S02001596,3,0,0,0,3,0,0,0,0
S02001671,S02001598,2,0,0,1,1,0,0,0,0
S02001671,S02001599,2,0,0,0,2,0,0,0,0
S02001671,S02001600,1,0,0,0,1,0,0,0,0
S02001671,S02001602,1,0,0,1,0,0,0,0,0
S02001671,S02001603,1,0,0,0,1,0,0,0,0
S02001671,S02001605,1,0,0,1,0,0,0,0,0
S02001671,S02001606,3,0,0,2,1,0,0,0,0
S02001671,S02001607,1,0,0,0,1,0,0,0,0
S02001671,S02001608,1,0,0,0,1,0,0,0,0
S02001671,S02001609,3,0,0,3,0,0,0,0,0
S02001671,S02001610,1,0,0,0,1,0,0,0,0
S02001671,S02001611,6,0,0,4,2,0,0,0,0
S02001671,S02001612,2,0,0,2,0,0,0,0,0
S02001671,S02001613,3,0,0,3,0,0,0,0,0
S02001671,S02001614,1,0,0,1,0,0,0,0,0
S02001671,S02001615,7,0,0,3,3,0,1,0,0
S02001671,S02001616,14,0,0,9,4,0,1,0,0
S02001671,S02001617,18,0,0,13,3,2,0,0,0
S02001671,S02001618,2,0,0,1,1,0,0,0,0
S02001671,S02001619,5,0,0,3,1,0,1,0,0
S02001671,S02001620,75,0,0,47,20,5,0,3,0
S02001671,S02001621,22,0,0,10,9,2,0,0,1
S02001671,S02001622,116,0,0,92,13,1,6,4,0
S02001671,S02001623,21,0,0,17,1,0,3,0,0
S02001671,S02001624,2,0,0,0,2,0,0,0,0
S02001671,S02001625,2,0,0,1,1,0,0,0,0
S02001671,S02001626,5,0,0,3,2,0,0,0,0
S02001671,S02001627,18,0,0,9,9,0,0,0,0
S02001671,S02001629,2,0,0,2,0,0,0,0,0
S02001671,S02001630,3,0,0,2,1,0,0,0,0
S02001671,S02001632,15,0,0,0,13,2,0,0,0
S02001671,S02001633,9,0,0,2,7,0,0,0,0
S02001671,S02001635,3,0,0,1,2,0,0,0,0
S02001671,S02001636,3,0,0,3,0,0,0,0,0
S02001671,S02001638,1,0,0,0,1,0,0,0,0
S02001671,S02001640,43,0,0,19,20,2,1,1,0
S02001671,S02001641,5,0,0,3,1,0,0,0,1
S02001671,S02001642,19,0,0,11,7,1,0,0,0
S02001671,S02001643,17,0,0,11,5,1,0,0,0
S02001671,S02001644,5,0,0,1,4,0,0,0,0
S02001671,S02001645,5,0,0,4,1,0,0,0,0
S02001671,S02001646,8,0,0,6,2,0,0,0,0
S02001671,S02001647,12,0,0,9,2,1,0,0,0
S02001671,S02001649,20,0,0,10,9,0,1,0,0
S02001671,S02001650,11,0,0,9,2,0,0,0,0
S02001671,S02001651,9,0,0,2,3,1,0,3,0
S02001671,S02001652,23,0,0,10,11,2,0,0,0
S02001671,S02001653,13,0,0,6,6,0,0,1,0
S02001671,S02001654,3,0,0,1,1,1,0,0,0
S02001671,S02001655,22,0,0,12,8,0,1,1,0
S02001671,S02001656,12,0,0,10,0,1,0,0,1
S02001671,S02001657,6,0,0,2,1,1,0,2,0
S02001671,S02001658,13,0,0,12,0,0,0,1,0
S02001671,S02001659,30,0,0,19,5,2,0,4,0
S02001671,S02001660,87,0,0,56,22,2,0,7,0
S02001671,S02001661,5,0,0,3,1,0,0,0,1
S02001671,S02001662,8,0,0,1,5,2,0,0,0
S02001671,S02001663,126,0,0,51,34,9,3,29,0
S02001671,S02001664,15,0,0,5,4,2,1,3,0
S02001671,S02001665,14,0,0,2,5,0,0,7,0
S02001671,S02001666,23,0,0,4,10,0,2,7,0
S02001671,S02001667,40,0,0,10,11,1,1,17,0
S02001671,S02001668,3,0,0,0,2,0,0,1,0
S02001671,S02001669,25,0,0,3,9,2,2,9,0
S02001671,S02001670,67,0,0,15,18,9,4,21,0
S02001671,S02001671,44,0,0,3,14,1,1,25,0
S02001671,S02001672,25,0,0,2,2,1,0,19,1
S02001671,S02001673,15,0,0,5,3,3,0,4,0
S02001671,S02001674,1,0,0,1,0,0,0,0,0
S02001671,S02001675,6,0,0,0,4,1,0,1,0
S02001671,S02001676,1,0,0,0,1,0,0,0,0
S02001671,S02001677,2,0,0,2,0,0,0,0,0
S02001671,S02001678,2,0,0,2,0,0,0,0,0
S02001671,S02001679,7,0,0,4,2,0,0,1,0
S02001671,S02001681,6,0,0,5,1,0,0,0,0
S02001671,S02001682,112,0,0,41,60,10,0,1,0
S02001671,S02001683,28,0,0,5,20,2,0,0,1
